gen	time   	min   	avg   	max   	std
0  	118.268	-83025	-83025	-83025	0  
1  	181.545	-83025	-83025	-83025	0  
2  	243.42 	-83025	-83025	-83025	0  
3  	305.565	-83025	-83025	-83025	0  
4  	366.936	-83025	-83025	-83025	0  
5  	430.658	-83025	-83025	-83025	0  
6  	494.308	-83025	-83025	-83025	0  
7  	556.67 	-83025	-83025	-83025	0  
8  	616.939	-83025	-83025	-83025	0  
9  	678.011	-83025	-83025	-83025	0  
10 	741.346	-83025	-83025	-83025	0  
11 	801.218	-83025	-83025	-83025	0  
12 	860.578	-83025	-83025	-83025	0  
13 	920.844	-83025	-83025	-83025	0  
14 	979.877	-83025	-83025	-83025	0  
15 	1042.01	-83025	-83025	-83025	0  
16 	1103.51	-83025	-83025	-83025	0  
17 	1165.36	-83025	-83025	-83025	0  
18 	1226.5 	-83025	-83025	-83025	0  
19 	1287.66	-83025	-83025	-83025	0  
20 	1347.6 	-83025	-83025	-83025	0  
21 	1407.69	-83025	-83025	-83025	0  
22 	1467.86	-83025	-83025	-83025	0  
23 	1527.92	-83025	-83025	-83025	0  
24 	1588.48	-83025	-83025	-83025	0  
25 	1646.66	-83025	-83025	-83025	0  
26 	1704.39	-83025	-83025	-83025	0  
27 	1763.44	-83025	-83025	-83025	0  
28 	1821.41	-83025	-83025	-83025	0  
29 	1880.27	-83025	-83025	-83025	0  
30 	1939.71	-83025	-83025	-83025	0  
31 	1998.73	-83025	-83025	-83025	0  
32 	2054.63	-83025	-83025	-83025	0  
33 	2112.36	-83025	-83025	-83025	0  
34 	2171.95	-83025	-83025	-83025	0  
35 	2229.5 	-83025	-83025	-83025	0  
36 	2288.39	-83025	-83025	-83025	0  
37 	2343.76	-83025	-83025	-83025	0  
38 	2402.04	-83025	-83025	-83025	0  
39 	2458.38	-83025	-83025	-83025	0  
40 	2516.38	-83025	-83025	-83025	0  
41 	2571.82	-83025	-83025	-83025	0  
42 	2629.35	-83025	-83025	-83025	0  
43 	2682.71	-83025	-83025	-83025	0  
44 	2740.76	-83025	-83025	-83025	0  
45 	2796.75	-83025	-83025	-83025	0  
46 	2850.08	-83025	-83025	-83025	0  
47 	2904.34	-83025	-83025	-83025	0  
48 	2957.99	-83025	-83025	-83025	0  
49 	3012.68	-83025	-83025	-83025	0  
50 	3068.87	-83025	-83025	-83025	0  
51 	3125.51	-83025	-83025	-83025	0  
52 	3182.03	-83025	-83025	-83025	0  
53 	3237.8 	-83025	-83025	-83025	0  
54 	3293.19	-83025	-83025	-83025	0  
55 	3349.43	-83025	-83025	-83025	0  
56 	3405.15	-83025	-83025	-83025	0  
57 	3461.04	-83025	-83025	-83025	0  
58 	3515.63	-83025	-83025	-83025	0  
59 	3570.54	-83025	-83025	-83025	0  
