avg     	gen	max     	min     	std    	time   
-2977.05	0  	-2414.43	-12575.3	622.349	24.405 
-2729.46	1  	-2372.64	-4000.4 	203.862	33.0947
-2634.89	2  	-2372.64	-3514.38	156.417	42.198 
-2591.22	3  	-2339.97	-15161.2	582.375	51.2615
-2515.12	4  	-2333.65	-3498.91	120.894	59.9684
-2468.76	5  	-2304.48	-3108.29	87.1963	68.9745
-2425.07	6  	-2297.45	-2771.07	61.989 	77.5857
-2405.01	7  	-2263.79	-3415.35	97.8281	86.4998
-2374.53	8  	-2251.65	-3080.14	82.0596	95.1298
-2346.39	9  	-2245.06	-3151.27	66.151 	103.651
-2327.78	10 	-2229.98	-3036.61	62.8094	112.394
-2310.03	11 	-2229.98	-3050.25	65.5645	121.469
-2292.67	12 	-2227.18	-3043.88	62.7131	130.32 
-2276.6 	13 	-2221.6 	-3004.75	59.839 	139.419
-2262.13	14 	-2216.93	-2425.68	26.8409	148.249
-2254.01	15 	-2213.91	-2618.19	31.523 	157.024
-2243.48	16 	-2207.01	-2457   	23.6591	165.9  
-2236.07	17 	-2201.26	-2794.06	39.6859	174.603
-2225.51	18 	-2197.94	-2326.92	15.8263	183.516
-2219.79	19 	-2183.28	-2866.91	31.9376	192.491
-2211.78	20 	-2181.53	-2300.39	12.7208	201.129
-2205.28	21 	-2178.86	-2351.52	12.7376	210.178
-2199.67	22 	-2175.81	-2314.03	12.1616	219.041
-2195.66	23 	-2173.41	-2341.99	15.5055	227.819
-2191.1 	24 	-2168.34	-2455.74	17.7948	236.529
-2185.81	25 	-2168.34	-2532.21	18.4221	245.125
-2180.18	26 	-2165.27	-2364.39	11.6784	254.184
-2177.44	27 	-2165.27	-2347.81	13.2268	262.653
-2174.41	28 	-2161.07	-2414.02	12.5913	271.55 
-2174.49	29 	-2161.07	-2382.74	18.384 	280.549
-2170.59	30 	-2159.73	-2269.99	9.16798	289.208
-2169.83	31 	-2156.55	-2319.33	13.0057	297.886
-2167.7 	32 	-2156.55	-2299.15	10.5196	306.626
-2170.31	33 	-2155.11	-2841.67	44.9943	315.44 
-2164.94	34 	-2153.58	-2353.08	16.6551	324.291
-2164.41	35 	-2150.11	-3229.95	51.0569	333.137
-2161.59	36 	-2150.11	-2648.65	27.2169	341.664
-2159.44	37 	-2149.73	-2386.22	15.6336	350.742
-2158.74	38 	-2147.45	-2412.21	21.3499	359.515
-2158.17	39 	-2145.74	-2533.12	26.0974	368.499
-2153.48	40 	-2145.23	-2235.64	9.04483	377.352
-2151.64	41 	-2141.67	-2217.16	7.95304	386.389
-2151.89	42 	-2141.67	-2505.51	27.3301	394.897
-2149.86	43 	-2140.15	-2730.43	28.7124	403.794
-2147.37	44 	-2138.92	-2414.08	18.7758	412.806
-2146.25	45 	-2138.92	-2436.17	22.0275	421.724
