-546.49999999
gen	min     	avg   	max   	std    
0  	790.779 	265666	615798	99401.3
1  	790.779 	265672	622267	99078.2
2  	790.779 	265875	658694	99638.8
3  	790.779 	266485	657213	100711 
4  	790.779 	266792	702952	101127 
5  	790.779 	266557	656691	101730 
6  	790.779 	265945	645523	99705.3
7  	790.779 	266540	650216	101062 
8  	790.779 	266535	652986	99548.6
9  	790.779 	266559	659899	97344.3
10 	790.779 	266736	674203	99008  
11 	790.779 	266035	651525	98224.7
12 	790.779 	265868	673724	96720.6
13 	790.779 	266010	657813	95798.6
14 	763.807 	266880	623100	96479.5
15 	763.807 	267093	621185	95449.4
16 	763.807 	267492	609539	95059.1
17 	763.807 	267936	643929	95820.6
18 	763.807 	267942	627681	94859.8
19 	763.807 	268224	575518	95754.7
20 	763.807 	268003	582434	97724.4
21 	763.807 	268357	656965	98840.9
22 	763.807 	268827	634314	100224 
23 	763.807 	268984	622829	100131 
24 	763.807 	269052	608905	100391 
25 	763.807 	268935	608905	100475 
26 	763.807 	268540	612551	98960.2
27 	763.807 	269323	634800	99541.6
28 	763.807 	269975	607428	99965.2
29 	763.807 	269688	668704	101739 
30 	763.807 	269268	664492	101598 
31 	763.807 	269151	679015	101492 
32 	763.807 	268952	652451	101503 
33 	763.807 	269346	636311	101299 
34 	763.807 	269315	656293	102110 
35 	763.807 	270280	644503	101567 
36 	763.807 	269893	640286	101778 
37 	763.807 	269586	639873	102112 
38 	763.807 	269854	648325	102804 
39 	763.807 	270076	653117	102847 
40 	763.593 	270219	608587	102998 
41 	763.593 	270508	627355	104215 
42 	763.593 	269915	641478	102194 
43 	763.593 	270242	649441	102933 
44 	763.593 	270846	633704	105448 
45 	763.593 	270648	716052	105575 
46 	763.593 	270772	669861	106775 
47 	429.855 	270762	690899	105974 
48 	429.855 	271053	688501	106444 
49 	429.855 	270751	684969	106801 
50 	429.855 	270484	659561	107061 
51 	429.855 	270781	644840	106639 
52 	429.855 	271376	653229	107162 
53 	356.796 	271145	668856	106136 
54 	356.796 	271553	679113	105703 
55 	356.749 	272148	710511	104717 
56 	356.749 	271692	657114	102532 
57 	356.749 	271880	670906	104854 
58 	356.749 	271825	643438	104036 
59 	356.749 	271627	723617	104880 
60 	356.749 	272307	670153	105288 
61 	356.749 	271734	660411	103209 
62 	117.102 	271023	654654	103483 
63 	117.102 	271422	672146	103581 
64 	117.102 	271406	689609	103723 
65 	117.102 	271719	701033	103408 
66 	117.102 	271665	629606	101326 
67 	117.102 	271635	635783	100894 
68 	117.102 	271663	648172	102214 
69 	117.102 	271530	653808	102081 
70 	117.102 	271130	650023	100883 
71 	117.102 	271223	645903	102770 
72 	117.102 	271340	651038	102128 
73 	117.102 	271665	667271	104831 
74 	117.102 	271146	614239	103319 
75 	117.102 	271267	594640	103218 
76 	117.102 	271010	697115	104717 
77 	117.102 	271411	751062	104764 
78 	117.102 	271162	689041	104199 
79 	117.102 	271746	662580	105488 
80 	117.102 	271315	639000	103980 
81 	117.102 	271595	641240	104678 
82 	117.102 	271949	670902	105682 
83 	117.102 	272591	647653	106893 
84 	117.102 	272680	621170	106770 
85 	117.102 	272746	648489	106417 
86 	117.102 	272877	636718	107913 
87 	117.102 	273172	747538	109864 
88 	117.102 	273294	700909	108670 
89 	117.102 	273116	713859	108994 
90 	117.102 	273281	712301	108622 
91 	117.102 	273437	691660	108867 
92 	117.102 	273385	728730	109059 
93 	117.102 	273282	684100	107158 
